,text,lang,place_lat,place_lon,place_type,country,in_reply_to_user_id_str,user_id_str,followers_count,verified,pronoun,created_at,location,description,ngram
16152,gracias a ti por compartirnos tu talento @morenabeat,es,8.595296501,-75.9554105,city,Colombia,,2214764506,417,False,tu,Tue Sep 01 23:00:29 +0000 2015,,Pagina Oficial de Fans Montería de Martina. Porque nos encanta y queremos estar muy pendiente de todo,"('gracias', 'a', 'ti')"
16366,parce se me está pegando demasiado el acento rolo gracias a ti @natalia2910,es,5.056934001,-75.560285,city,Colombia,,576604238,729,False,tu,Wed Sep 02 00:40:42 +0000 2015,"Manizales, Caldas","Imagina que un youtuber significa el mundo para mi,SV. Petiter~PDC.

Dianastián","('gracias', 'a', 'ti')"
16375,@juanmendezxd sabes que estaré para lo que necesites y que odio verte así tan decaído gracias a ti por llenarme de dulces cada rato jaja,es,4.7273025,-74.213188,city,Colombia,632474247.0,855716311,345,False,tu,Wed Sep 02 00:44:32 +0000 2015,"Mosquera, Cundinamarca",<U+2764> Coulrofobica <U+2605> Amicofilica <U+2764>,"('gracias', 'a', 'ti')"
16399,gracias a ti ya no creo en el amor,es,10.39044865,-75.5496353,city,Colombia,,2321331384,472,False,tu,Wed Sep 02 00:51:29 +0000 2015,8<U+2665><U+2665><U+2665>Cartagena-Colombia<U+2665><U+2665><U+2665>8,El Tiempo De Dios Es Perfecto   Silvestre'Dangond <U+2665>Silvestrista<U+2665> #BenditoRojo<U+2665> Nicky'Jam Forever JAM... http://Hala.Madrid KB9 JR10 CR7,"('gracias', 'a', 'ti')"
16413,@cely1115 gracias a ti amor me encantasu 2764ufe0fu2764ufe0f,es,4.262283503,-74.24367099999999,city,Colombia,2252617728.0,774450920,210,False,tu,Wed Sep 02 00:55:31 +0000 2015,colombia ,,"('gracias', 'a', 'ti')"
16499,@towngameplay yo queria mas town mañana sigues please no seas malito me encanto el juego y gracias a ti por sacarnos una sonrisa,es,8.595296501,-75.9554105,city,Colombia,396851667.0,2666551855,865,False,tu,Wed Sep 02 01:32:40 +0000 2015,"Valle del Cauca, Colombia","?2/8/15? Y ?29/8/15? 2Días Q Nunca Olvidare Gracias Town X Esos 2Días De Felicidad Y También Thanks A German, Rubius, Staxx, ArtuxCreed, Vegetta, Willy Y Fernan","('gracias', 'a', 'ti')"
16693,@jersonpabonr gracias a ti por las sonrisas de cada día,es,7.144792999,-73.132697,city,Colombia,393017221.0,169609320,467,False,tu,Thu Sep 03 18:18:41 +0000 2015,bucaramanga,"Dicen que encontrarce uno mismo es tarea de toda una vida.
Ingeniero ambiental.","('gracias', 'a', 'ti')"
16874,@saturnamarillo gracias a ti por acompañarme en esta vida de vírgenes,es,4.262283503,-74.24367099999999,city,Colombia,986848525.0,1004327785,220,False,tu,Thu Sep 03 20:21:00 +0000 2015,Bogotá D.C,club house!,"('gracias', 'a', 'ti')"
16948,gracias a ti por la invitación y por toda tu hospitalidad @christianc75 gran estrategia de #marcapersonal en @clarocolombia,es,7.144792999,-73.132697,city,Colombia,78322299.0,872474760,3733,False,tu,Thu Sep 03 21:19:10 +0000 2015,"Bogotá, Colombia",Coach | Speaker | Soluciones de Felicidad con PNL | Experta en #PersonalBranding - #MarcaPersonal,"('gracias', 'a', 'ti')"
17059,@linagarzon1 jajaja te odio maria esa imagen la tengo gracias a ti jaja,es,6.139383498,-75.590644,city,Colombia,334335724.0,386856254,1214,False,tu,Fri Sep 04 20:10:50 +0000 2015,Envigado,Trombonista - Murga Del Indigente.,"('gracias', 'a', 'ti')"
17480,gracias a ti @wisinyyandel,es,10.889511,-74.782175,city,Colombia,,1317333241,1225,False,tu,Sat Sep 05 20:20:56 +0000 2015,Barranquilla - Colombia,"Juniorista 
DYMFC BARRANQUILLA  @daddy_yankee                                                      I love baby By Tu amor KF<U+2665>","('gracias', 'a', 'ti')"
17585,gracias a ti kevin florezu 266a,es,10.95807288,-74.849933,city,Colombia,,975113618,3722,False,tu,Sat Sep 05 21:46:11 +0000 2015,COLOMBIA,#Dios #MiVieja #CAJB #CARP #LCDB  #RG4L #DY #Tempo #BlessedAndOnly,"('gracias', 'a', 'ti')"
17657,@gabyespino aca mi delineado no tan perfecto gracias a ti y gabyespinotv,es,4.262283503,-74.24367099999999,city,Colombia,92670884.0,887806280,861,False,tu,Sat Sep 05 22:40:21 +0000 2015,Colombia,Cuando mayor es la dificultad mayor es la gloria por haberla superado/  Enamorada de Dios y la Vida/  fans de Gaby Espino @UnidasPorGabyE,"('gracias', 'a', 'ti')"
17676,@camilacuervo bby lt3 gracias a ti por todo no voy a olvidar el día de ayer,es,4.681281499,-73.925527,city,Colombia,473315632.0,79486483,68,False,tu,Sat Sep 05 22:49:51 +0000 2015,Colombia ,Vodka y mota,"('gracias', 'a', 'ti')"
17681,@rastaazul gracias a ti por plasmar mis historias me encantooooo y siiii mi piel necesitaba tinta u263a,es,4.262283503,-74.24367099999999,city,Colombia,365242418.0,274717535,1315,False,tu,Sat Sep 05 22:56:09 +0000 2015,Bogota Colombia,"Profesional en Turismo,Amante del <U+26BD><U+FE0F> #Fútbol <U+26BD><U+FE0F> Hincha de @MillosFCoficial Mi Pasión, Mi ÚNICO y eterno AMOR #RiverPlate #Chelsea #RealMadrid","('gracias', 'a', 'ti')"
17908,@dianavalenciaz gracias a ti por existir,es,3.3641819969999998,-76.49608,city,Colombia,201888352.0,155273187,121,False,tu,Sun Sep 06 22:57:35 +0000 2015,Cali-Colombia,Diseñador Mecánico-Industrial #AutoCAD #Solidworks #Inventor #cncKad #Metalix @Refricastell,"('gracias', 'a', 'ti')"
17922,@payancamilo gracias a ti por permitirme estar a tu lado,es,4.262283503,-74.24367099999999,city,Colombia,3040104860.0,562920552,497,False,tu,Sun Sep 06 23:01:42 +0000 2015,Bogota,"Insta: 07bermudez13
snap:bermdez13_14","('gracias', 'a', 'ti')"
17939,#followspreepaisav soy bogotana pero gracias a ti soy paisanaa de corazon,es,4.262283503,-74.24367099999999,city,Colombia,,3045386967,175,False,tu,Sun Sep 06 23:11:16 +0000 2015,bogota,PDC 26/04/15 <U+2665> 20/06/15<U+2665> Paisana<U+2665>Bati-Novia<U+2665>Demente Enamorada de Youtube y del fútbol,"('gracias', 'a', 'ti')"
17969,pero te agradezco gracias a ti ya no le abro mi corazon a cualquiera,es,4.262283503,-74.24367099999999,city,Colombia,,2181268722,582,False,tu,Sun Sep 06 23:26:54 +0000 2015,"Paipa, Colombia. ",I LOVE HOOKERS<U+2764>//04// Samy  //Batinovia//PDC<U+2764> WA:3118745759   http://maleny-garnica.tumblr.com,"('gracias', 'a', 'ti')"
18008,@violet68 gracias a ti amiga un abrazo,es,3.5704285039999997,-76.3486225,city,Colombia,402255697.0,2388138318,8119,False,tu,Sun Sep 06 23:46:23 +0000 2015,,"Doctora en Derecho y Ciencias Politicas. paisajes, bellas artes, arquitectura, literatura, periodismo,idiomas, música, fotograía, religión, deporte, moda, café","('gracias', 'a', 'ti')"
18039,@nerildasibaja gracias a ti,es,5.843927497,-73.5553685,city,Colombia,2290190923.0,172860676,1227,False,tu,Mon Sep 07 00:05:08 +0000 2015,Bogota ,"¡Seré Ingeniero De Sistemas!
-Fútbol <U+2764> #AtleticoNacional-
-WhatsApp (+57) 3144080569-
-Instagram alexxis_Steven-","('gracias', 'a', 'ti')"
18081,@estefaniaorti17 gracias a ti teffylt 3 toda linda como siempre,es,4.262283503,-74.24367099999999,city,Colombia,568529052.0,1708707307,184,False,tu,Mon Sep 07 00:23:05 +0000 2015,"Bogotá, Colombia<U+2661>",<U+2665><U+2764> La Energía Es Una Sola <U+2764><U+2665>,"('gracias', 'a', 'ti')"
18322,@cely09 gracias a ti mi vale te amoo mi vida u2764ufe0f,es,4.262283503,-74.24367099999999,city,Colombia,2252617728.0,774450920,212,False,tu,Mon Sep 07 21:21:35 +0000 2015,colombia ,,"('gracias', 'a', 'ti')"
18336,gracias a ti wilson y yandeel,es,10.889511,-74.782175,city,Colombia,,2823594274,930,False,tu,Mon Sep 07 21:29:26 +0000 2015,Barranquilla-Soledad 2000,"RJ 
WhastApp 3017537788","('gracias', 'a', 'ti')"
18570,@villalobossebas gracias a ti,es,4.262283503,-74.24367099999999,city,Colombia,181300983.0,2605663652,1117,False,tu,Mon Sep 07 23:26:52 +0000 2015,Bogotá,Eres la mejor parte de mi día todos los días. ||Villalobos|| ||Arango|| ||JLLA||,"('gracias', 'a', 'ti')"
18604,@villalobossebas gracias a ti por hacerme sonreír a pesar de la distancia,es,7.063666499,-73.0964135,city,Colombia,181300983.0,2877148103,701,False,tu,Mon Sep 07 23:40:25 +0000 2015,Bucaramanga-Santander,|Sebastián Villalobos|<U+274E>. Entonces entendí qué ser parte de tu cubo fue la mejor decisión qué tomé en mi vida<U+2728> #pdc<U+2665> |Mariostián|<U+270C>?,"('gracias', 'a', 'ti')"
18606,@villalobossebas gracias a ti por cada publicación qué alegra mi día,es,7.063666499,-73.0964135,city,Colombia,181300983.0,2877148103,702,False,tu,Mon Sep 07 23:40:55 +0000 2015,Bucaramanga-Santander,|Sebastián Villalobos|<U+274E>. Entonces entendí qué ser parte de tu cubo fue la mejor decisión qué tomé en mi vida<U+2728> #pdc<U+2665> |Mariostián|<U+270C>?,"('gracias', 'a', 'ti')"
18607,@villalobossebas gracias a ti por qué has cambiado mis lagrimas por sonrisas sonrisas verdaderas,es,7.063666499,-73.0964135,city,Colombia,181300983.0,2877148103,702,False,tu,Mon Sep 07 23:41:19 +0000 2015,Bucaramanga-Santander,|Sebastián Villalobos|<U+274E>. Entonces entendí qué ser parte de tu cubo fue la mejor decisión qué tomé en mi vida<U+2728> #pdc<U+2665> |Mariostián|<U+270C>?,"('gracias', 'a', 'ti')"
18615,@villalobossebas gracias a ti por cambiar nuestras vidas,es,4.262283503,-74.24367099999999,city,Colombia,181300983.0,3020755109,410,False,tu,Mon Sep 07 23:45:24 +0000 2015,"Bogotá, Colombia",<U+2764> PDC - Batinovia - Jaramishana - Paisana - Annielover - Helena - SoyRKGirl - Humanoide - Chrismática - Screamer <U+2764>,"('gracias', 'a', 'ti')"
18771,gracias a ti hoy soy feliz cuando llegaste aprendí a vivir,es,10.9981905,-74.89925699,city,Colombia,,374178142,2095,False,tu,Tue Sep 08 00:35:13 +0000 2015,Colombia,18.You're my heaven but maybe I'm your hell.,"('gracias', 'a', 'ti')"
18861,@flacaasf gracias a ti siempre fuertes,es,4.262283503,-74.24367099999999,city,Colombia,189732146.0,393665035,1235,False,tu,Tue Sep 08 01:03:14 +0000 2015,Santa Fe de Bogotá.,Fuerte hasta morir - Santa Fe me enamore de ti<U+26BD>                                                   <U+2764>12<U+2764>,"('gracias', 'a', 'ti')"
18955,hoy ya no hay dudas aqui el mierdo se fue de mi y todo gracias a ti u266a #cumplemontaner @montanertwiter @radiotiempo961,es,6.270882997999999,-75.619213,city,Colombia,,357611094,968,False,tu,Tue Sep 08 20:14:11 +0000 2015,colombia,<U+2640><U+2642><U+2640> yo escucho @RadioTiempo961 TODO EL TIEMPO TE AMO @TUESKA  TE ADMIRO por lo que transmites con tus canciones #AdrianaLucia *_* #Ashley,"('gracias', 'a', 'ti')"
18973,feliz gracias a ti,es,4.7273025,-74.213188,city,Colombia,,283811805,1040,False,tu,Tue Sep 08 20:26:14 +0000 2015,"Mosquera, Cundinamarca","Nunca me esfuerzo en agradarle a los demás. Chequeo unfollowers; Bass player, Guitar player and Robert Downey Jr's Fan.","('gracias', 'a', 'ti')"
19447,dios tu sabes cuando todos nos cojimos de la mano era como una final profeccional pero gracias a ti ganamos,es,4.262283503,-74.24367099999999,city,Colombia,,2204103721,182,False,tu,Sun Sep 13 19:07:18 +0000 2015,,"CLUB DEPORTES TOLIMA<U+266A><U+2665>       ...'Aunque tengamos a DIOS, aveces necesitamos gente de carne  y hueso que nos abrace y nos concienta''... <U+266A><U+2665> <U+266A><U+2665> <U+266A><U+2665>","('gracias', 'a', 'ti')"
19586,felices 90 k @soygiovillalba gracias a ti ahora hay menos personas en la upj nociertoo edu 00a0u00bdedu00b8u0082 te quiero mucho gracias por todo #gio90k,es,4.262283503,-74.24367099999999,city,Colombia,,2893391309,1212,False,tu,Sun Sep 13 20:36:29 +0000 2015,Colombia,cargando...,"('gracias', 'a', 'ti')"
19735,@jazzduarte gracias a ti por tu amistad y cariño que tengas una semana maravillosa un abrazo con mis mejores deseos,es,6.270882997999999,-75.619213,city,Colombia,1030723261.0,276640919,3755,False,tu,Mon Sep 14 14:30:56 +0000 2015,"Medellín, Colombia","Temas: Historia, actualidad, cultura, música, deportes.
http://luisfo1951.wordpress.com/ https://www.facebook.com/Luisfo1951-Opini%C3%B3n-y-patrimonio-de-Itag%","('gracias', 'a', 'ti')"
19896,@crismartinez152 gracias a ti,es,4.262283503,-74.24367099999999,city,Colombia,1164841062.0,790611546,1210,False,tu,Mon Sep 14 16:38:00 +0000 2015,,Toda mente profunda necesita de una mascara.,"('gracias', 'a', 'ti')"
19990,@pipemendoza28 gracias a ti por todo por soportar me tanto jajaja feliz día mi goddo,es,10.889511,-74.782175,city,Colombia,232381227.0,1584076549,1526,False,tu,Fri Sep 18 16:58:30 +0000 2015,,"CIPC?<U+2661>
Jdmb<U+2764> Ldgr<U+2661> Javm<U+2764> Lldlhb<U+2764> 
SILVESTRISTA100%
Mi amor por ella sera por siempre<U+2661> Cristyy<U+2764> Mami Naty<U+2764> CRISTINA ISABEL?<U+2661>","('gracias', 'a', 'ti')"
20654,@mariostianmybae te amo te amo y te amo gracias te amo @soymarioruiz gracias a ti la conoci a ella gracias mario lt3,es,4.262283503,-74.24367099999999,city,Colombia,2460304728.0,1350568472,1552,False,tu,Sat Sep 19 20:04:19 +0000 2015,"Ibagué, Tolima",cuando Justin me responda un dm cambiare la descripción,"('gracias', 'a', 'ti')"
20658,fue lamejor noche todo gracias a ti flaco u2764,es,4.262283503,-74.24367099999999,city,Colombia,,1064435227,175,False,tu,Sat Sep 19 17:17:25 +0000 2015,,"Welcome to Tijuana, tequila, sexo y marihuana !                 #20JuntosSePuedeTodo","('gracias', 'a', 'ti')"
20901,ya nadie sabe ser feliz a costa del despojo gracias a ti y a tus ojos,es,4.448673,-75.3155775,city,Colombia,,2846081007,323,False,tu,Thu Sep 24 18:26:22 +0000 2015,Ibague- Tolima ,"me gustas de azul, me gustas de blanco de todas las maneras me gustas Sv <U+2693>","('gracias', 'a', 'ti')"
20925,@yulianapertuz gracias a ti,es,4.262283503,-74.24367099999999,city,Colombia,404309111.0,1227987692,441,False,tu,Thu Sep 24 18:38:06 +0000 2015,,NUNCA TE RINDAS .,"('gracias', 'a', 'ti')"
21252,hoy ya no hay dudas aquí el miedo se fue de mi y todo gracias a ti,es,6.360579502999999,-75.606961,city,Colombia,,1096804813,804,False,tu,Fri Sep 25 22:48:02 +0000 2015,Bello.,LFRA bffi.<U+2764><U+2764>,"('gracias', 'a', 'ti')"
21544,volví a ver combate gracias a ti @jazminpinedo u270c #lareinajazminpencombate,es,7.029261999999999,-73.336325,city,Colombia,,3027249562,548,False,tu,Sat Sep 26 02:19:40 +0000 2015,Colombia,"Fans  en colombia de  @jazminpinedo @dianasanchez_04 @Ginoassereto
JAZ me sigue 19/08/15 súper feliz","('gracias', 'a', 'ti')"
21763,todo gracias a ti,es,5.038591498,-74.015434,city,Colombia,,3104943785,76,False,tu,Sat Sep 26 20:57:50 +0000 2015,,permanecemos invensibles<U+2693>,"('gracias', 'a', 'ti')"
21882,@andreanatalia7 ay no aguantó tanta linduritaaa gracias a ti por estar siempre conmigo te quiero mucho tuya,es,7.063666499,-73.0964135,city,Colombia,993331339.0,211992024,802,False,tu,Sat Sep 26 01:44:53 +0000 2015,"Bucaramanga, Santander","Estudiante de ingeniería industrial . Universidad Pontificia Bolivariana   
GUAJIRA","('gracias', 'a', 'ti')"
21998,no sé pero gracias a ti me suena tan a mí,es,7.144792999,-73.132697,city,Colombia,,1371053948,261,False,tu,Sat Sep 26 18:37:17 +0000 2015,"Santander, Colombia","«ALL WE NEED IS LOVE»

God","('gracias', 'a', 'ti')"
22174,a pesar de todo tengo que agradecerte ya que gracias a ti ya no confío en alguien,es,4.262283503,-74.24367099999999,city,Colombia,,595032436,1383,False,tu,Mon Sep 28 16:25:34 +0000 2015,"Chia, Cundinamarca",,"('gracias', 'a', 'ti')"
22203,@michel06 gracias a ti madre la extraño y extraño a mi padre un angel nos une desde arriba 28,es,4.262283503,-74.24367099999999,city,Colombia,2783198897.0,2220608473,298,False,tu,Mon Sep 28 16:43:45 +0000 2015,,OSITO26.  C A M I L O Contigo todo es hermoso mi amor hasta nuestras peleas te quiero mucho OSITO,"('gracias', 'a', 'ti')"
22212,que mi felicidad es completa y todo gracias a ti,es,5.490470499,-73.38497,city,Colombia,,1478147174,1108,False,tu,Mon Sep 28 16:48:09 +0000 2015,Colombia Tunja ,international business <U+2708><U+2693>,"('gracias', 'a', 'ti')"
22215,@mianauca gracias a ti,es,4.262283503,-74.24367099999999,city,Colombia,61015907.0,1398194418,2757,False,tu,Mon Sep 28 16:48:59 +0000 2015,Bogotá,La editorial que brinda una oferta inmejorable de libros para todos los públicos y que ahora produce en el área y los soportes digitales,"('gracias', 'a', 'ti')"
22265,@daifon @writerdg gracias a ti #outlander es inolvidable,es,4.262283503,-74.24367099999999,city,Colombia,158405441.0,1398194418,2758,False,tu,Mon Sep 28 17:30:19 +0000 2015,Bogotá,La editorial que brinda una oferta inmejorable de libros para todos los públicos y que ahora produce en el área y los soportes digitales,"('gracias', 'a', 'ti')"
22268,@daliana823 gracias a ti hermosa u2764ufe0fu2764ufe0fu2764ufe0fu2764ufe0f,es,4.262283503,-74.24367099999999,city,Colombia,160407844.0,326461309,6255,False,tu,Mon Sep 28 17:35:05 +0000 2015,Colombia,Actriz colombiana. Instagram: PIEDRAHITAANGELA,"('gracias', 'a', 'ti')"
22553,gracias gracias gracias a ti a todos,es,4.262283503,-74.24367099999999,city,Colombia,,906887138,1450,False,tu,Fri Jul 17 13:52:42 +0000 2015,,NAMASKAR                                                                                               Lo siento perdoname gracias te amo,"('gracias', 'a', 'ti')"
22728,soy una caprichosa de aquí al infinito y más allá gracias a ti,es,7.6327169989999994,-73.78037049999999,city,Colombia,,390283643,433,False,tu,Fri Jul 17 18:59:39 +0000 2015,Bucaramanga ,°El valor de la palabra va en el cumplir de las personas,"('gracias', 'a', 'ti')"
23006,tiempos perfectos tiempo de dios y como no alabarte mi señor si gracias a ti tengo todo,es,10.39044865,-75.5496353,city,Colombia,,813748033,316,False,tu,Thu Jul 16 14:34:25 +0000 2015,Cartagena - Colombia,"DIOS,mi pagina principal en mi vida y mi final.¡Avispa!.<U+2665>","('gracias', 'a', 'ti')"
23019,hoy soy un hombre feliz gracias a ti virgen del carmen eres la virgen de mi devoción dame licencia señora,es,10.324450500000001,-73.463286,city,Colombia,,2304912913,216,False,tu,Thu Jul 16 14:49:41 +0000 2015,"Fundación , Colombia",Pueblerino con ganas del mundo para emprender?Instagram-davidmt_23?Snapchat- davidm_2311 //WendyFranco<U+2661> .,"('gracias', 'a', 'ti')"
23809,gracias a dios todo es gracias a ti u2764,es,4.262283503,-74.24367099999999,city,Colombia,,1584334698,116,False,tu,Wed Jul 15 16:13:01 +0000 2015,"Bogotá, Colombia",Soy del Mas Veces Campeon<U+2665> LOCURA DE MI CORAZÓN,"('gracias', 'a', 'ti')"
23832,@tativzla501 no es para tanto xd gracias a ti práctico,es,4.262283503,-74.24367099999999,city,Colombia,456287352.0,64884492,1552,False,tu,Wed Jul 15 16:23:42 +0000 2015,"Bogotá, Colombia",SS501 | Triple S~ ThanKYU. Sígueme si no te molesta trollear a esos feos viejos :') Tengo mi propio HT #NoPuedoConLa4D xD,"('gracias', 'a', 'ti')"
24151,mi vida es todo un carnaval gracias a ti amor de mi vidaaaaaaaa #muchasgraciassantafe,es,11.07346239,-73.92732164,city,Colombia,,227436994,1651,False,tu,Wed Jul 15 19:07:47 +0000 2015,"Bogota,colombia","¡ERES LIBRE, ABRE TU MENTE, REFLEXIONA Y LUCHA POR LO QUE QUIERES! CLUB INDEPENDIENTE SANTA FE MI PASIÓN. WA:3195194653","('gracias', 'a', 'ti')"
24171,@laurapalacio08 las mejores risas gracias a ti mi reina wuajajajajajajajajjaa,es,10.90063338,-74.65783138,city,Colombia,3167884798.0,379281048,94,False,tu,Wed Jul 15 19:22:04 +0000 2015,,DIOS MI VIEJA Y JUNIOR MAS NADA,"('gracias', 'a', 'ti')"
24224,@luisafernandaw gracias a ti por darte el tiempo de darnos una sonrisa eres nuestro aliento en el día a día,es,3.3641819969999998,-76.49608,city,Colombia,322233594.0,2753097518,317,False,tu,Wed Jul 15 19:53:52 +0000 2015,"Colombia,Cali","Flan_De_Milo @balenttina Lo Es Todo Para Mi,Yo Le Digo GRACIAS Por Estar hay Siempre Y Animarnos El Dia <U+2764> TE AMO Balen
#Flan #PDC #Caeliker #Jaramillo #FamiliaW","('gracias', 'a', 'ti')"
24375,estoy agoviiado lleno de lamentos pensando en lo nuestro que ya esta muerto y gracias a ti ya no creó en el amor,es,6.174511496,-75.6365725,city,Colombia,,1421637458,145,False,tu,Wed Jul 15 22:09:34 +0000 2015,,Con Dios En El Medio Y De La Mano,"('gracias', 'a', 'ti')"
24634,gracias a ti sin duda mi mayor orgullo abue te amo y fiel a todas tus enseñanzas y consejos #mygrandpa,es,4.262283503,-74.24367099999999,city,Colombia,,157336851,75,False,tu,Thu Jul 16 13:52:37 +0000 2015,Bogota,"Nutritionist Epidemiology, Msc Public Health, National University, Andes Colombian","('gracias', 'a', 'ti')"
25044,y solo gracias a ti me siento feliz,es,4.811547,-75.6123815,city,Colombia,,342473791,646,False,tu,Thu Jul 09 01:13:23 +0000 2015,,<U+265A> <U+271E> Gracias Dios por lo que me quitas y por lo que me das <U+271E> <U+265A>,"('gracias', 'a', 'ti')"
25070,@angem te amo mucho bebé gracias a ti gracias por la pizza jajajajajajaja eres un amormuaa,es,4.262283503,-74.24367099999999,city,Colombia,318749810.0,228815373,1110,False,tu,Thu Jul 09 01:23:59 +0000 2015,,"<U+2191>AMA A DIOS <U+2665>.
Instagram: lauragomez.9612 <U+2665> Snap: laura.gomez1996","('gracias', 'a', 'ti')"
25132,@andremfc14 @youtube mil gracias a ti por tomarte la molestia de vernos,es,4.262283503,-74.24367099999999,city,Colombia,1046564976.0,171576602,2225,False,tu,Thu Jul 09 01:39:35 +0000 2015,Bogotá - colombia,"musico,cantante,guitarrista, compositor,bailo (pero ya no me gusta,sólo cuando toca) me emborracho,y adoro a mi hija salome.","('gracias', 'a', 'ti')"
25139,la cancion gracias a ti me recuerda a un 2 de mayo,es,6.270882997999999,-75.619213,city,Colombia,,1705445198,700,False,tu,Thu Jul 09 01:41:53 +0000 2015,,,"('gracias', 'a', 'ti')"
25354,#gracias1ker porque gracias a ti hoy sé que ser guardameta es la posición más linda del fútbol,es,4.469241498,-74.971349,city,Colombia,,409565179,267,False,tu,Sun Jul 12 17:11:16 +0000 2015,,Amo El Fútbol Es Lo Que Mas Me Gusta Hacer En Mi Vida <U+2665>_<U+2665> 3118504156,"('gracias', 'a', 'ti')"
25355,gracias a ti mi vida por siempre estar así apoyándome jamás me falles erica yuliana,es,4.812912999,-75.73750600000001,city,Colombia,,2331277397,172,False,tu,Sun Jul 12 17:11:20 +0000 2015,,"Si vas a irte que sea de una vez,no vuelvas cuando quieras,cuando te de la gana o cuando me extrañes,solo vete y por favor dejame olvidarte","('gracias', 'a', 'ti')"
25357,gracias a ti por participar que se repita pronto @anabeactriz with,es,4.262283503,-74.24367099999999,city,Colombia,,2820599462,122,False,tu,Sun Jul 12 17:12:42 +0000 2015,Calle 140 # 12 - 18 local 17 ,¡Un nuevo ricón venezolano en Bogotá donde podrás disfrutar del sabor que nos caracteriza!,"('gracias', 'a', 'ti')"
25388,@ohmynigga @unahernandezz a partir de ahora estaré para lo que necesites siempre gracias a ti por todo,es,4.262283503,-74.24367099999999,city,Colombia,2973497643.0,100317899,1087,False,tu,Sun Jul 12 17:21:37 +0000 2015,Bogotá - Colombia,"BELIEVE. 
 Tumblr:  http://neversurrender1.tumblr.com","('gracias', 'a', 'ti')"
25448,gracias a ti @villalobossebas conocí a unas maravillosas personas te amamos muchísimo y esperamos en ibagué,es,4.448673,-75.3155775,city,Colombia,,3312276880,118,False,tu,Sun Jul 12 18:40:05 +0000 2015,Colombia,Sólo nosotros sabemos estar distantemente juntos | JSJV | PDC | BTR|,"('gracias', 'a', 'ti')"
25500,@ohmynigga @bibiannasuarez gracias a ti belleza eres la mejor del mundo 9 te adorooo wey y amo hacerte reir,es,4.262283503,-74.24367099999999,city,Colombia,2973497643.0,548749502,1213,False,tu,Sun Jul 12 18:58:27 +0000 2015,Bogota - Colombia,"Model , Writer , dancer , Traveler , Dreamer xx.
Contacto : Andyhernandezlp@gmail.com","('gracias', 'a', 'ti')"
25542,@karensrod03 gracias a ti por hacer de mi una mejor persona te amo,es,4.262283503,-74.24367099999999,city,Colombia,1317631980.0,98044008,132,False,tu,Mon Jul 13 13:32:14 +0000 2015,Colombia :P ,"Estudiante de salud ocupacional,amo jugar futbol volante 6 contencion, millonarios fc mi vida mi pasión","('gracias', 'a', 'ti')"
25754,es mi vida yo vere lo que hago y lo que usted diga no me asara paisana,es,4.262283503,-74.24367099999999,city,Colombia,,974906593,795,False,ud,Tue Jul 21 21:03:06 +0000 2015,Ibague-Tolima,<U+263A>¿TU? DILAN GONZALES                                     -whats :3144285226<U+263A>-,"('lo', 'que', 'usted')"
26261,viva como lo que usted es un hijo de dios,es,4.811547,-75.6123815,city,Colombia,,861989144,81,False,ud,Thu Jul 23 18:39:44 +0000 2015,,Dios - Bajo - Guitarra - TWD - Musica - Buscando a Alaska - Instagram: leonardo0140 - Snapchat: leonardo0140,"('lo', 'que', 'usted')"
26428,no me importa lo que usted piense de mi,es,3.407815498,-76.31917800000001,city,Colombia,,1918236098,638,False,ud,Fri Jul 24 17:36:46 +0000 2015,,"Lupo <U+2665>'
Como explicarte lo que es la vida si no sabes lo que es el #REALMADRID.","('lo', 'que', 'usted')"
26468,@mplb jajaja no es lo que usted piensa jaja,es,4.448673,-75.3155775,city,Colombia,856836661.0,2919922193,812,False,ud,Fri Jul 24 18:05:25 +0000 2015,,WhatsApp 320 351 3778 <U+2661> Ibagué Siguiendo Al Vinotinto Por Todos Lados Sin Condicciones /DlT\ <U+26BD>,"('lo', 'que', 'usted')"
26492,sólo va a pasar lo que usted y yo queramos,es,6.997779996,-73.83678950000001,city,Colombia,,83445151,770,False,ud,Fri Jul 24 18:35:52 +0000 2015,"Barrancabermeja, Santander",Futura abogada. Me confunden con personas que dejé de ser hace tiempo.,"('lo', 'que', 'usted')"
26494,solo va a pasar lo que usted y yo queramos,es,11.07346239,-73.92732164,city,Colombia,,601425149,485,False,ud,Fri Jul 24 18:37:52 +0000 2015,Colombia,,"('lo', 'que', 'usted')"
26513,enaldo barrera se une a la campaña yo sé quien tiene lo que usted necesita olimpica stéreo bogotá @olimpicasemetio,es,4.262283503,-74.24367099999999,city,Colombia,,164936274,1878,False,ud,Fri Jul 24 18:51:47 +0000 2015,Bogotá 3014069213 - 3219330317,"Sitio oficial Enaldo Barrera ´Diomedito´ Cantante de música vallenata, sencillo y humilde de corazón, agradecido con Dios.","('lo', 'que', 'usted')"
26567,si lo que usted quiere es ahorrar pero conservar los plafones tradicionales le tenemos la solución,es,8.595296501,-75.9554105,city,Colombia,,3377522836,19,False,ud,Fri Jul 24 20:56:33 +0000 2015,"Montería, Córdoba","Soluciones integrales en iluminación y sistemas*Tecnología Solar! Iluminación LED.  enercoluzmonteria@enercoluz.com.co  teléfono (+034)7920888
insta @enercoluz","('lo', 'que', 'usted')"
